1096	413.100000	338.900000	418.600000	348.300000
1100	413.100000	338.900000	418.600000	348.700000
1104	413.100000	338.800000	419.100000	348.700000
1108	413.200000	338.800000	419.200000	348.600000
1112	413.300000	339.100000	419.200000	348.600000
1116	413.300000	339.100000	419.200000	348.800000
1120	413.000000	338.400000	419.100000	348.900000
1124	413.100000	338.400000	419.100000	348.900000
1128	412.400000	338.300000	418.100000	348.600000
1132	411.900000	338.200000	417.700000	348.600000
1136	411.600000	337.300000	417.700000	348.900000
1140	411.800000	337.400000	417.000000	349.000000
1144	411.400000	336.800000	417.000000	349.000000
1148	411.000000	336.700000	417.000000	349.400000
1152	410.500000	336.900000	416.800000	349.500000
1156	410.900000	336.600000	417.200000	349.400000
1160	410.700000	336.700000	417.000000	349.600000
1164	410.500000	336.800000	416.700000	349.700000
1168	410.500000	336.700000	416.700000	349.700000
1172	410.400000	336.700000	416.300000	349.600000
1176	410.500000	336.300000	416.000000	349.700000
1180	410.700000	336.100000	416.200000	349.900000
1184	410.200000	336.100000	416.400000	349.800000
1188	409.900000	336.200000	416.100000	349.500000
1192	409.700000	336.300000	416.100000	349.300000
1196	409.600000	336.300000	416.200000	349.500000
1200	409.700000	336.300000	416.000000	350.300000
1204	408.900000	335.600000	416.200000	350.400000
1208	409.000000	336.000000	415.700000	350.200000
1212	409.200000	336.600000	415.600000	350.400000
1216	408.900000	336.700000	415.600000	350.600000
1220	409.100000	336.600000	415.500000	350.600000
1224	409.100000	336.400000	415.400000	350.900000
1228	409.100000	336.400000	415.600000	351.200000
1232	409.100000	336.000000	415.700000	351.200000
1236	409.100000	335.700000	415.800000	351.400000
1240	409.200000	335.600000	415.700000	351.100000
1244	409.400000	335.700000	415.700000	351.200000
1248	409.600000	335.700000	416.300000	351.300000
1252	409.500000	335.100000	416.300000	350.600000
1256	409.600000	334.800000	416.300000	350.500000
1260	409.900000	334.800000	416.500000	350.600000
1264	409.900000	335.400000	416.600000	350.600000
1268	409.700000	335.400000	416.500000	350.200000
1272	410.100000	335.700000	416.700000	350.600000
1276	410.200000	335.600000	417.000000	350.600000
1280	410.200000	335.600000	417.300000	350.600000
1284	410.200000	335.600000	417.200000	350.600000
1288	410.700000	335.800000	417.400000	350.600000
1292	411.000000	335.900000	417.500000	350.600000
1296	411.000000	336.100000	417.900000	349.900000
1300	411.100000	336.100000	417.900000	349.300000
1304	411.300000	335.900000	417.900000	349.500000
1308	411.400000	335.900000	417.900000	349.900000
1312	412.000000	336.300000	417.900000	349.800000
1316	411.900000	336.300000	417.800000	349.600000
1320	411.900000	336.700000	417.900000	349.800000
1324	411.900000	337.400000	418.300000	350.000000
1328	412.200000	337.300000	418.300000	350.000000
1332	412.000000	336.600000	418.000000	349.800000
1336	412.200000	336.900000	417.800000	350.100000
1340	412.400000	337.100000	417.700000	350.000000
1344	412.400000	337.300000	417.700000	350.000000
1348	412.200000	337.200000	417.200000	349.900000
1352	411.800000	337.400000	417.700000	350.100000
1356	411.700000	337.800000	417.700000	350.200000
1360	411.500000	338.000000	417.100000	350.200000
1364	411.200000	338.000000	416.800000	349.900000
1368	411.000000	338.300000	416.900000	350.400000
1372	410.900000	338.900000	416.800000	350.900000
1376	410.900000	339.300000	416.600000	351.000000
1380	410.900000	339.200000	416.600000	350.900000
1384	410.600000	339.100000	416.400000	351.100000
1388	410.600000	339.000000	416.400000	351.200000
1392	410.800000	338.800000	416.500000	351.200000
1396	410.700000	338.800000	416.500000	351.200000
1400	410.600000	339.500000	416.300000	351.300000
1404	410.800000	339.400000	416.300000	351.300000
1408	411.000000	338.800000	416.300000	350.900000
1412	410.800000	338.500000	416.100000	351.000000
1416	410.700000	338.600000	416.400000	350.500000
1420	410.700000	338.600000	416.300000	350.500000
1424	410.700000	338.800000	415.800000	350.900000
1428	410.700000	338.800000	415.800000	350.900000
1432	411.000000	339.100000	416.200000	350.300000
1436	411.400000	339.200000	416.800000	350.300000
1440	411.400000	339.200000	416.800000	350.300000
1444	411.200000	339.000000	415.500000	350.300000
1448	411.200000	339.200000	415.600000	350.100000
1452	411.500000	339.400000	415.900000	350.100000
1456	411.800000	339.300000	416.300000	350.300000
1460	411.800000	339.300000	416.200000	350.300000
1464	412.000000	339.000000	416.500000	350.100000
1468	412.000000	339.200000	416.700000	350.100000
1472	412.100000	339.700000	416.700000	350.400000
1476	411.900000	339.800000	416.500000	350.500000
1480	412.100000	339.900000	416.500000	350.300000
1484	412.000000	340.100000	416.500000	350.400000
1488	412.000000	340.100000	416.400000	350.900000
1492	411.900000	339.800000	416.300000	350.800000
1496	411.600000	340.000000	416.300000	350.600000
1500	411.600000	339.900000	416.300000	350.700000
1504	411.500000	339.900000	415.700000	351.200000
1508	411.200000	339.900000	415.500000	351.200000
1512	411.200000	341.000000	415.300000	351.400000
1516	411.300000	341.000000	415.200000	351.500000
1520	412.000000	340.700000	415.600000	351.500000
1524	411.900000	340.700000	415.500000	351.200000
1528	412.100000	340.300000	415.600000	350.800000
1532	412.100000	340.400000	415.600000	350.900000
1536	412.000000	340.500000	415.600000	350.900000
1540	411.900000	340.500000	415.500000	350.500000
1544	412.200000	340.400000	415.300000	350.600000
1548	412.600000	340.300000	415.200000	350.600000
1552	412.500000	340.300000	415.200000	350.600000
1556	411.700000	340.400000	414.500000	350.500000
1560	411.900000	340.300000	414.500000	350.200000
1564	412.000000	340.200000	414.500000	350.200000
1568	412.000000	340.200000	414.800000	350.200000
1572	411.700000	340.200000	414.700000	350.200000
1576	412.100000	340.600000	414.800000	350.400000
1580	412.100000	340.900000	415.000000	350.800000
1584	411.900000	341.000000	415.100000	351.100000
1588	411.800000	340.900000	415.100000	351.100000
1592	412.200000	341.200000	415.600000	351.500000
1596	412.400000	341.600000	415.700000	352.100000
1600	412.400000	342.500000	415.600000	352.200000
1604	412.500000	342.500000	415.800000	352.200000
1608	412.600000	342.700000	415.800000	352.200000
1612	412.800000	342.800000	416.000000	352.400000
1616	412.900000	342.800000	416.000000	352.400000
1620	412.900000	342.800000	415.700000	352.400000
1624	412.700000	342.800000	415.400000	352.500000
1628	412.800000	342.700000	415.400000	352.500000
1632	412.800000	342.700000	415.900000	351.400000
1636	412.900000	342.300000	416.000000	351.500000
1640	412.500000	341.700000	415.800000	351.000000
1644	412.300000	341.600000	415.700000	350.900000
1648	412.300000	341.700000	415.800000	351.000000
1652	412.300000	340.500000	415.800000	350.400000
1656	412.300000	339.900000	415.200000	349.700000
1660	412.300000	339.800000	415.000000	349.200000
1664	411.700000	339.900000	415.100000	349.200000
1668	410.900000	339.700000	414.100000	349.300000
1672	411.000000	338.800000	414.000000	349.100000
1676	411.300000	338.800000	414.000000	349.100000
1680	411.400000	338.800000	414.100000	349.000000
1684	411.300000	338.200000	413.700000	348.900000
1688	411.300000	338.100000	413.800000	348.600000
1692	411.300000	338.100000	413.800000	348.600000
1696	411.100000	338.100000	413.800000	348.600000
1700	411.100000	338.100000	413.700000	348.400000
1704	411.500000	338.400000	413.700000	348.600000
1708	411.700000	338.400000	413.700000	349.000000
1712	411.700000	338.400000	413.600000	349.000000
1716	411.600000	338.400000	413.600000	349.000000
1720	411.600000	338.800000	413.500000	349.600000
1724	411.700000	339.500000	413.800000	350.000000
1728	411.900000	340.600000	413.900000	350.000000
1732	411.800000	340.600000	413.800000	349.900000
1736	411.600000	340.400000	414.000000	350.500000
1740	411.600000	340.600000	414.200000	351.100000
1744	412.800000	341.100000	414.900000	351.100000
1748	412.700000	341.100000	414.800000	350.700000
1752	413.500000	341.200000	415.200000	351.200000
1756	413.500000	341.700000	415.200000	352.000000
1760	413.500000	341.700000	415.200000	352.000000
1764	413.500000	341.700000	415.200000	351.800000
1768	413.900000	341.800000	415.600000	351.400000
1772	414.000000	342.200000	416.100000	351.400000
1776	413.600000	342.200000	416.100000	351.900000
1780	413.300000	342.200000	415.000000	351.900000
1784	413.100000	342.200000	415.200000	351.900000
1788	413.100000	342.200000	415.500000	351.900000
1792	413.100000	342.200000	415.400000	351.900000
1796	413.000000	342.300000	414.800000	351.900000
1800	413.500000	341.900000	415.200000	351.400000
1804	413.500000	341.500000	415.400000	351.400000
1808	413.500000	341.400000	415.400000	351.400000
1812	413.400000	341.500000	415.300000	350.800000
1816	413.500000	340.700000	414.900000	350.300000
1820	413.400000	340.200000	414.500000	350.400000
1824	412.900000	339.100000	414.400000	350.500000
1828	412.900000	339.200000	414.100000	349.300000
1832	412.300000	338.600000	413.800000	349.300000
1836	412.100000	338.100000	413.800000	349.400000
1840	412.000000	337.000000	414.000000	349.200000
1844	411.300000	336.900000	414.000000	349.200000
1848	411.200000	336.700000	413.600000	348.600000
1852	411.200000	336.700000	413.600000	348.400000
1856	411.200000	336.400000	413.900000	348.100000
1860	411.000000	335.900000	413.800000	348.100000
1864	410.900000	336.600000	414.000000	348.300000
1868	410.900000	337.400000	413.900000	348.700000
1872	411.200000	337.900000	413.900000	349.700000
1876	411.200000	337.800000	414.000000	349.600000
1880	411.700000	338.600000	414.200000	349.700000
1884	412.300000	339.800000	414.400000	350.200000
1888	412.300000	340.100000	414.400000	350.800000
1892	411.600000	340.000000	414.400000	350.500000
1896	411.900000	340.200000	414.300000	351.300000
1900	412.300000	340.800000	414.300000	351.300000
1904	412.700000	341.200000	415.400000	351.300000
1908	412.800000	341.100000	415.500000	351.200000
1912	413.400000	341.500000	415.900000	351.700000
1916	413.700000	342.000000	416.200000	352.400000
1920	413.700000	341.900000	416.200000	352.400000
1924	413.400000	341.800000	416.000000	352.200000
1928	413.500000	341.900000	415.700000	351.700000
1932	413.300000	342.000000	415.600000	351.800000
1936	413.300000	342.000000	415.700000	351.900000
1940	413.200000	341.900000	415.700000	351.200000
1944	413.600000	342.600000	416.700000	352.400000
1948	414.100000	342.600000	417.900000	353.600000
1952	417.400000	342.100000	420.500000	354.200000
1956	417.300000	342.200000	420.400000	354.300000
1960	417.500000	342.600000	420.300000	354.400000
1964	418.000000	342.600000	420.300000	354.400000
1968	417.800000	340.600000	419.400000	353.500000
1972	416.400000	340.800000	418.700000	353.300000
1976	416.600000	340.600000	418.800000	353.000000
1980	416.700000	340.500000	418.900000	352.900000
1984	416.500000	338.900000	418.200000	352.400000
1988	416.600000	338.900000	418.200000	352.100000
1992	416.900000	338.900000	418.300000	352.000000
1996	416.900000	339.100000	418.400000	352.000000
2000	416.800000	339.200000	419.000000	352.200000
2004	416.800000	338.800000	419.100000	352.200000
2008	416.500000	338.900000	419.200000	352.200000
2012	416.600000	338.900000	419.300000	352.200000
2016	417.100000	341.200000	419.300000	352.700000
2020	417.100000	341.000000	419.300000	352.600000
2024	417.500000	341.300000	419.200000	353.000000
2028	417.500000	341.900000	419.400000	353.900000
2032	417.600000	343.700000	419.600000	354.800000
2036	417.600000	343.700000	419.600000	354.700000
2040	417.300000	344.200000	419.600000	354.900000
2044	417.300000	345.000000	419.900000	355.100000
2048	417.800000	346.000000	420.300000	355.600000
2052	417.800000	345.900000	420.300000	355.600000
2056	418.000000	346.400000	420.400000	355.700000
2060	418.200000	346.300000	420.500000	355.600000
2064	418.200000	346.100000	420.500000	355.600000
2068	417.400000	346.200000	420.500000	355.600000
2072	417.700000	345.900000	420.200000	355.600000
2076	418.100000	345.900000	420.200000	355.500000
2080	418.000000	343.600000	420.200000	354.600000
2084	418.100000	342.800000	420.200000	354.300000
2088	418.200000	342.300000	420.100000	354.000000
2092	418.300000	341.800000	420.000000	354.100000
2096	417.900000	341.200000	419.500000	354.100000
2100	417.800000	340.900000	419.500000	352.700000
2104	417.500000	340.700000	419.200000	352.400000
2108	417.100000	340.400000	419.200000	352.500000
2112	417.000000	340.100000	419.100000	352.100000
2116	416.700000	338.500000	418.700000	351.800000
2120	416.900000	338.300000	419.300000	351.400000
2124	417.200000	338.500000	419.400000	351.400000
2128	417.300000	338.500000	419.500000	351.400000
2132	417.300000	338.300000	419.600000	350.700000
2136	417.400000	339.300000	419.500000	351.200000
2140	417.500000	339.200000	419.600000	352.000000
2144	417.500000	339.200000	419.600000	352.000000
2148	417.400000	339.200000	419.200000	351.800000
2152	417.300000	340.300000	419.200000	352.000000
2156	417.200000	340.900000	419.100000	352.300000
2160	416.700000	341.000000	419.100000	352.700000
2164	416.800000	341.000000	419.200000	352.700000
2168	416.700000	341.600000	419.000000	353.600000
2172	416.800000	342.300000	419.100000	353.700000
2176	417.300000	342.300000	419.700000	353.700000
2180	417.300000	342.200000	419.700000	353.600000
2184	417.400000	342.300000	419.100000	354.300000
2188	417.500000	342.500000	419.100000	354.300000
2192	417.800000	342.400000	419.900000	353.900000
2196	417.800000	342.400000	420.000000	353.900000
2200	417.600000	342.100000	420.100000	353.500000
2204	417.600000	342.000000	420.400000	353.500000
2208	417.900000	342.000000	420.400000	353.700000
2212	417.900000	341.800000	420.200000	353.600000
2216	417.600000	341.300000	420.200000	353.400000
2220	417.300000	340.700000	420.200000	353.200000
2224	415.100000	340.100000	418.500000	351.900000
2228	412.500000	339.000000	414.700000	350.900000
2232	411.900000	337.800000	414.000000	350.200000
2236	411.800000	336.900000	413.700000	349.600000
2240	412.000000	336.900000	413.700000	349.300000
2244	412.100000	336.900000	413.700000	349.200000
2248	412.700000	337.500000	414.100000	349.200000
2252	412.700000	337.500000	414.200000	349.600000
2256	412.700000	337.500000	414.200000	350.000000
2260	412.700000	337.500000	414.100000	349.900000
2264	412.400000	338.100000	413.900000	349.900000
2268	412.300000	338.800000	413.900000	350.300000
2272	412.300000	339.000000	413.900000	350.500000
2276	412.400000	339.000000	413.700000	350.400000
2280	412.300000	339.700000	413.900000	351.200000
2284	412.300000	339.900000	413.900000	351.900000
2288	412.300000	339.900000	413.900000	351.900000
2292	412.300000	339.900000	413.800000	351.900000
2296	412.000000	340.100000	413.600000	351.900000
2300	412.000000	340.100000	413.600000	351.900000
2304	412.400000	340.100000	413.600000	351.900000
2308	412.300000	340.100000	413.400000	351.900000
2312	412.400000	339.900000	413.700000	351.600000
2316	412.300000	340.000000	413.700000	351.400000
2320	412.300000	340.000000	413.700000	351.400000
2324	412.200000	339.700000	413.600000	351.200000
2328	412.200000	339.500000	414.100000	351.000000
2332	412.300000	339.500000	414.500000	351.100000
2336	412.800000	339.000000	414.400000	351.100000
2340	412.700000	338.200000	414.500000	350.600000
2344	412.700000	338.100000	414.900000	350.400000
2348	412.900000	338.100000	415.500000	350.300000
2352	412.900000	338.100000	415.600000	350.100000
2356	412.500000	338.000000	415.700000	350.100000
2360	413.000000	337.900000	416.000000	349.800000
2364	413.100000	337.900000	416.100000	349.800000
2368	413.100000	337.900000	416.100000	349.600000
2372	412.900000	338.000000	416.000000	349.300000
2376	413.100000	337.800000	415.900000	349.200000
2380	413.000000	337.800000	415.800000	349.200000
2384	413.000000	337.900000	415.700000	349.900000
2388	413.000000	337.800000	415.700000	349.900000
2392	412.700000	337.800000	415.100000	349.800000
2396	412.700000	337.800000	415.100000	349.800000
2400	412.700000	338.100000	415.100000	349.800000
2404	412.700000	338.100000	415.000000	349.800000
2408	412.500000	338.300000	414.900000	350.200000
2412	412.600000	338.500000	415.100000	350.200000
2416	413.400000	338.700000	415.800000	349.800000
2420	413.400000	338.800000	415.800000	349.700000
2424	413.300000	339.200000	415.600000	350.100000
2428	413.300000	339.400000	415.700000	350.500000
2432	413.200000	339.500000	416.000000	350.700000
2436	413.100000	339.500000	415.800000	350.700000
2440	413.000000	339.600000	415.500000	351.000000
2444	412.900000	340.000000	415.200000	351.400000
2448	412.800000	340.000000	415.100000	351.400000
2452	412.000000	340.000000	415.200000	351.300000
2456	412.000000	340.500000	415.100000	351.200000
2460	412.200000	340.500000	415.100000	351.400000
2464	412.200000	340.400000	415.100000	351.500000
2468	412.100000	340.400000	415.100000	351.500000
2472	412.700000	339.900000	415.200000	351.100000
2476	412.600000	339.700000	415.200000	351.100000
2480	412.600000	339.300000	415.200000	350.700000
2484	412.600000	339.400000	415.100000	350.300000
2488	412.700000	338.800000	415.400000	349.800000
2492	412.700000	338.500000	415.400000	349.800000
2496	412.400000	338.500000	415.100000	349.900000
2500	412.300000	338.400000	415.000000	349.600000
2504	411.600000	337.900000	414.600000	349.300000
2508	411.600000	337.900000	414.600000	349.500000
2512	411.500000	337.800000	414.500000	349.400000
2516	411.500000	337.600000	414.300000	349.400000
2520	411.300000	338.000000	414.300000	349.600000
2524	411.400000	338.600000	414.300000	350.100000
2528	412.300000	340.100000	415.200000	350.500000
2532	412.400000	340.100000	415.300000	350.500000
2536	412.900000	340.600000	415.800000	351.800000
2540	413.000000	341.500000	416.400000	353.400000
2544	413.100000	342.800000	416.400000	353.500000
2548	413.100000	342.700000	416.400000	353.500000
2552	412.700000	342.900000	416.400000	354.200000
2556	412.600000	343.300000	416.600000	355.300000
2560	412.700000	343.500000	416.600000	355.500000
2564	412.200000	343.500000	416.400000	355.400000
2568	411.800000	343.800000	416.400000	355.300000
2572	411.900000	343.800000	416.500000	355.300000
2576	411.800000	343.200000	416.400000	354.500000
2580	412.000000	343.400000	416.400000	354.700000
2584	411.900000	342.100000	416.200000	353.900000
2588	411.900000	340.900000	416.000000	353.000000
2592	410.800000	339.600000	415.900000	352.000000
2596	410.800000	338.700000	415.900000	351.900000
2600	410.400000	337.400000	415.600000	350.900000
2604	410.100000	336.200000	415.500000	350.200000
2608	409.600000	335.600000	414.800000	349.400000
2612	409.700000	335.100000	414.900000	348.900000
2616	409.300000	334.300000	414.600000	348.700000
2620	409.200000	333.600000	414.200000	348.800000
2624	409.000000	332.600000	414.200000	348.600000
2628	409.100000	332.500000	414.300000	348.600000
2632	409.100000	332.900000	414.400000	348.300000
2636	409.000000	332.900000	414.500000	348.100000
2640	409.000000	332.600000	414.500000	347.200000
2644	409.000000	332.400000	414.500000	347.300000
2648	409.300000	332.800000	414.500000	347.700000
2652	409.400000	333.400000	414.600000	348.300000
2656	409.500000	334.100000	414.600000	348.900000
2660	409.400000	334.000000	414.600000	348.800000
2664	410.400000	334.800000	415.300000	349.100000
2668	411.300000	335.700000	416.200000	349.600000
2672	411.300000	336.600000	416.200000	350.000000
2676	410.000000	336.700000	415.500000	349.900000
2680	410.300000	337.700000	415.600000	351.000000
2684	410.800000	338.700000	415.700000	351.700000
2688	410.800000	339.400000	416.300000	351.600000
2692	410.400000	339.400000	416.200000	351.600000
2696	410.900000	340.200000	416.400000	352.500000
2700	410.900000	340.400000	416.400000	353.400000
2704	410.900000	340.300000	416.200000	353.400000
2708	410.900000	340.300000	416.300000	352.600000
2712	411.100000	340.900000	416.100000	352.800000
2716	411.200000	340.900000	416.200000	353.200000
2720	411.000000	340.100000	416.300000	353.200000
2724	410.900000	340.200000	416.300000	352.200000
2728	410.200000	339.200000	416.200000	352.400000
2732	410.100000	338.500000	416.200000	352.500000
2736	410.100000	338.100000	416.000000	351.500000
2740	409.900000	338.200000	416.100000	351.600000
2744	410.100000	337.400000	416.200000	351.600000
2748	410.200000	336.900000	416.200000	351.600000
2752	410.500000	336.700000	416.000000	350.100000
2756	410.400000	336.800000	415.900000	350.200000
2760	410.100000	336.000000	415.600000	349.900000
2764	409.900000	335.500000	415.500000	349.600000
2768	409.500000	335.600000	415.400000	349.400000
2772	409.400000	334.500000	415.000000	348.700000
2776	409.200000	333.500000	415.100000	348.600000
2780	409.300000	333.100000	415.300000	348.600000
2784	409.300000	333.100000	415.300000	347.900000
2788	408.400000	333.200000	415.000000	347.400000
2792	408.200000	333.200000	415.000000	347.800000
2796	408.300000	333.500000	415.200000	348.300000
2800	409.200000	333.800000	415.200000	348.300000
2804	409.200000	333.700000	415.200000	348.300000
2808	409.100000	333.900000	415.300000	348.400000
2812	409.300000	334.400000	415.600000	349.000000
2816	409.400000	334.400000	416.000000	349.500000
2820	409.200000	334.300000	415.800000	349.500000
2824	409.800000	335.200000	415.800000	349.700000
2828	410.500000	336.300000	416.300000	349.900000
2832	410.800000	337.600000	416.400000	350.600000
2836	410.900000	337.500000	416.500000	350.500000
2840	410.700000	338.700000	416.800000	351.200000
2844	410.800000	340.000000	417.200000	352.100000
2848	411.000000	339.900000	417.300000	352.100000
2852	411.000000	339.900000	417.300000	352.000000
2856	411.000000	341.000000	417.600000	352.400000
2860	411.200000	341.300000	417.700000	352.600000
2864	411.700000	341.200000	417.700000	352.500000
2868	411.600000	341.100000	417.300000	352.500000
2872	411.100000	340.200000	416.900000	352.400000
2876	410.900000	340.000000	416.700000	352.600000
2880	410.200000	340.100000	416.200000	352.600000
2884	410.000000	338.300000	415.600000	351.900000
2888	409.700000	337.500000	415.400000	351.400000
2892	409.600000	336.800000	415.400000	351.000000
2896	409.000000	336.700000	415.300000	350.300000
2900	408.500000	336.900000	415.400000	350.400000
2904	408.700000	335.800000	415.200000	349.700000
2908	408.800000	334.900000	415.400000	349.000000
2912	408.700000	333.600000	415.400000	348.100000
2916	408.500000	333.400000	414.900000	347.400000
2920	408.800000	332.700000	415.300000	347.100000
2924	408.900000	332.000000	415.700000	347.200000
2928	409.000000	331.900000	415.800000	345.000000
2932	408.900000	331.400000	415.700000	344.500000
2936	408.800000	331.100000	415.400000	344.200000
2940	409.000000	331.200000	415.300000	344.300000
2944	409.700000	331.500000	415.600000	344.300000
2948	409.600000	331.500000	415.500000	344.400000
2952	411.100000	332.200000	417.900000	345.200000
2956	412.700000	332.900000	420.200000	346.200000
2960	415.100000	333.900000	422.100000	347.700000
2964	415.200000	333.800000	422.100000	347.600000
2968	416.100000	336.400000	422.300000	349.100000
2972	417.200000	339.200000	422.500000	350.900000
2976	417.300000	339.900000	422.900000	351.800000
2980	416.800000	339.800000	422.800000	351.700000
2984	417.000000	340.500000	422.900000	352.200000
2988	417.300000	341.300000	422.900000	352.900000
2992	417.800000	342.700000	422.900000	353.200000
2996	417.700000	342.700000	422.800000	353.200000
3000	417.900000	343.500000	423.400000	353.200000
3004	418.000000	344.600000	423.700000	353.400000
3008	417.800000	344.600000	423.700000	353.700000
3012	417.100000	344.100000	423.100000	353.600000
3016	417.000000	343.600000	422.500000	353.900000
3020	417.100000	343.600000	422.200000	353.800000
3024	416.900000	342.600000	422.200000	353.600000
3028	416.300000	342.600000	421.400000	353.700000
3032	416.300000	341.400000	421.400000	353.200000
3036	416.200000	340.300000	421.500000	352.800000
3040	416.100000	340.200000	421.500000	352.300000
3044	416.100000	339.000000	420.900000	351.300000
3048	415.800000	338.000000	421.000000	350.600000
3052	415.700000	337.800000	421.000000	350.300000
3056	415.400000	337.800000	421.000000	350.400000
3060	415.300000	336.600000	420.600000	349.100000
3064	415.100000	336.200000	420.700000	348.900000
3068	415.100000	336.200000	420.900000	348.900000
3072	415.100000	336.200000	420.900000	348.900000
3076	415.000000	336.300000	420.900000	348.000000
3080	415.100000	336.300000	421.200000	348.000000
3084	415.400000	336.200000	421.600000	348.000000
3088	416.300000	336.100000	421.600000	349.100000
3092	416.200000	336.100000	421.300000	349.100000
3096	416.300000	336.800000	421.000000	349.300000
3100	416.300000	337.800000	421.000000	349.700000
3104	416.400000	338.300000	421.500000	350.300000
3108	416.300000	338.200000	421.400000	350.100000
3112	416.100000	338.300000	421.200000	350.400000
3116	416.100000	338.800000	421.200000	350.700000
3120	416.100000	339.800000	421.600000	351.400000
3124	416.100000	339.800000	421.600000	351.400000
3128	416.200000	340.000000	421.700000	351.800000
3132	416.500000	340.500000	421.900000	352.200000
3136	416.600000	340.500000	421.900000	352.200000
3140	416.600000	340.400000	421.900000	352.100000
3144	416.900000	340.800000	421.900000	352.200000
3148	416.900000	340.800000	421.900000	352.200000
3152	416.900000	340.800000	421.900000	351.900000
3156	416.900000	340.800000	421.200000	351.900000
3160	416.800000	340.600000	421.100000	351.800000
3164	416.800000	340.600000	421.100000	351.600000
3168	416.500000	340.100000	421.300000	351.600000
3172	416.300000	339.600000	421.300000	351.600000
3176	415.900000	338.900000	421.400000	351.400000
3180	415.900000	338.900000	421.400000	351.200000
3184	415.900000	339.000000	421.200000	351.200000
3188	415.800000	339.100000	421.200000	351.200000
